Name,Class,Direction,Time
N_7009,motorcycle,route_10,463.46429129999996

N_7071,motorcycle,route_10,463.6831291

N_7075,motorcycle,route_9,463.89855109999996

N_7093,motorcycle,route_9,466.0074775

N_7102,motorcycle,route_10,466.0075245

N_7115,motorcycle,route_9,466.663773

N_7118,motorcycle,route_9,466.8080703

N_7114,motorcycle,route_9,467.3865618

N_7151,motorcycle,route_11,468.68762519999996

N_7161,motorcycle,route_11,469.4814973

N_7167,motorcycle,route_9,469.841801

N_7215,motorcycle,route_11,472.0038315

N_7232,motorcycle,route_9,473.5228414

N_7251,motorcycle,route_9,473.8124578

N_7243,motorcycle,route_9,473.8839945

N_7256,motorcycle,route_9,474.0310283

N_7260,motorcycle,route_9,474.5373687

N_7268,motorcycle,route_10,475.4856155

N_7326,motorcycle,route_9,478.2520097

N_7328,motorcycle,route_9,478.39593659999997

N_7336,motorcycle,route_11,478.9016946

N_7351,motorcycle,route_11,480.216306

N_7349,motorcycle,route_9,480.79287619999997

N_7373,motorcycle,route_11,481.9446443

N_7376,motorcycle,route_11,482.08716569999996

N_7379,motorcycle,route_11,482.2338071

N_7369,motorcycle,route_9,482.74546499999997

N_7430,motorcycle,route_11,484.7696952

N_7460,motorcycle,route_11,486.50716819999997

N_7455,motorcycle,route_9,487.1624359

N_7448,motorcycle,route_10,487.45386859999996

N_7481,motorcycle,route_9,488.5396531

N_7489,motorcycle,route_11,488.75681579999997

N_7488,motorcycle,route_9,488.9002216

N_7491,motorcycle,route_11,488.9722596

N_7522,motorcycle,route_11,490.4225047

N_7523,motorcycle,route_9,490.6428355

N_7525,motorcycle,route_11,490.7148618

N_7559,motorcycle,route_9,493.3176206

N_7305,car,route_10,493.607196

N_7574,motorcycle,route_9,493.8292722

N_7449,car,route_10,494.1890588

N_7591,motorcycle,route_10,495.2060196

N_7624,car,route_10,497.086254

N_7629,motorcycle,route_11,497.3742109

N_7632,car,route_10,497.9582352

N_7618,motorcycle,route_9,498.5391788

N_7638,motorcycle,route_10,498.90326369999997

N_7662,motorcycle,route_11,500.27709369999997

N_7676,motorcycle,route_11,501.0018014

N_7687,motorcycle,route_11,501.3671647

N_7686,motorcycle,route_11,501.79958189999996

N_7696,motorcycle,route_9,502.3835024

N_7711,motorcycle,route_11,503.40326319999997

N_7715,motorcycle,route_11,503.5480963

N_7713,motorcycle,route_10,503.9098673

N_7724,motorcycle,route_10,504.1981199

N_7729,motorcycle,route_10,504.63250589999996

N_7746,motorcycle,route_11,505.5813149

N_7752,car,route_9,506.1606139

N_7588,car,route_9,508.5531972

N_7783,motorcycle,route_9,509.564307

N_7820,motorcycle,route_11,511.73289929999993

N_7799,motorcycle,route_10,512.7524775

N_7828,car,route_11,512.7525106

N_7829,car,route_11,512.8969447000001

N_7654,car,route_9,514.2820711

N_7854,motorcycle,route_9,515.0076805

N_7869,motorcycle,route_9,516.0284039000001

N_7890,motorcycle,route_9,517.9124118000001

N_7898,motorcycle,route_11,518.9241752

N_7905,motorcycle,route_9,519.5022025000001

N_7903,motorcycle,route_10,519.7202764

N_7913,motorcycle,route_9,519.8635431

N_7915,motorcycle,route_10,520.4433367

N_7933,motorcycle,route_10,521.165872

N_7984,motorcycle,route_11,524.7223451

N_7837,car,route_9,524.9384967000001

N_8018,motorcycle,route_10,526.8890561000001

N_8012,motorcycle,route_9,527.2504335

N_8025,motorcycle,route_10,527.2504566

N_8030,motorcycle,route_10,527.4651882000001

N_8037,motorcycle,route_10,527.9738828000001

N_8042,motorcycle,route_11,528.3372006000001

N_8043,motorcycle,route_9,528.4114231000001

N_8044,car,route_9,528.4114522

N_8047,car,route_9,528.5548906

N_8052,motorcycle,route_9,528.8418573

N_8053,motorcycle,route_9,529.1323045

N_8107,motorcycle,route_9,531.9572209

N_8150,motorcycle,route_9,533.6211977

N_8171,motorcycle,route_10,537.2336087

N_8308,motorcycle,route_11,545.4277203

N_8418,car,route_9,553.7592919

N_8021,car,route_10,556.30277

N_8341,car,route_9,559.1221183

N_8499,car,route_9,561.3775902

N_8531,car,route_10,565.0757084

N_8566,car,route_10,568.6181593

N_8581,truck,route_9,570.7137298

N_8587,car,route_9,571.1501917

N_8588,car,route_9,571.2951276

N_8590,truck,route_9,572.2413041000001

N_8828,car,route_9,601.8889446000001

N_8833,car,route_9,602.3988596

N_8838,car,route_9,602.9117539

N_8840,car,route_9,603.0556083

N_8853,car,route_9,604.8654378

N_8856,car,route_9,605.0095761

N_8861,car,route_9,605.3767274

N_8876,car,route_10,607.9832549

N_8891,car,route_11,609.3574491

N_8893,car,route_9,611.3207135

N_8943,car,route_10,613.3567205

N_9007,car,route_9,620.8250544

N_9033,car,route_9,623.2168855

N_9037,car,route_9,623.7229614

N_9096,car,route_11,630.9004518

N_9099,car,route_11,631.1176656

N_9104,car,route_11,631.4040657

N_9112,car,route_11,632.0582062000001

N_9116,car,route_9,632.2762385000001

N_9126,car,route_9,632.9307101

N_9134,car,route_11,633.5815793

N_8570,bus,route_10,640.1245904

N_9252,car,route_9,644.6175634

N_9282,car,route_9,646.1462829000001

N_9236,car,route_9,646.2907835000001

N_9293,car,route_11,646.7992619

N_9297,car,route_11,646.9491647000001

N_9324,car,route_11,648.4841453

N_9500,bus,route_10,654.9038306

N_9533,car,route_10,656.7971846

N_9568,car,route_10,657.2326499000001

N_9593,truck,route_10,657.8889106

N_9633,car,route_11,658.7652281000001

N_9642,car,route_11,659.05827

N_9653,car,route_11,659.2751927

N_9654,car,route_11,659.5635633

N_9676,car,route_11,659.9973076

N_9739,car,route_9,661.3841662000001

N_9752,car,route_9,661.6039262

N_9755,car,route_10,661.6769445

N_9808,truck,route_10,662.6249161000001

N_9829,truck,route_10,663.1358797

N_9918,car,route_9,664.8101079

N_10031,bus,route_10,667.2850317

N_10040,bus,route_10,667.4297917

N_10121,car,route_10,669.1760206

N_10134,car,route_10,669.465981

N_10178,car,route_10,670.5608510000001

N_10184,car,route_10,670.7759659000001

N_10196,car,route_10,670.8484972

N_10217,car,route_10,671.2834179

N_10286,car,route_10,672.6640816

N_10240,car,route_9,673.024751

N_10300,car,route_10,673.0247884

N_10359,car,route_10,674.4067702000001

N_10140,car,route_10,674.7692729

N_10443,car,route_10,675.7897394

N_10477,car,route_10,676.3032404

N_10486,car,route_10,676.4486023000001

N_10498,car,route_10,676.7378808000001

N_10500,car,route_9,676.7378998

N_10521,car,route_9,677.1715352

N_10561,motorcycle,route_10,677.6835212000001

N_10101,car,route_9,677.7556528

N_10631,motorcycle,route_10,678.8401321

N_10622,car,route_10,678.9855217

N_10641,motorcycle,route_10,679.4972874

N_10662,car,route_10,679.5701781

N_10679,motorcycle,route_10,680.3001674000001

N_10699,car,route_9,680.3720649

N_10706,motorcycle,route_10,680.4446778

N_10719,motorcycle,route_10,682.4789786

N_10803,motorcycle,route_10,682.6242457000001

N_10808,motorcycle,route_10,682.7728234

N_10781,motorcycle,route_9,683.2846313

N_10828,motorcycle,route_10,683.3570403

