Name,Class,Direction,Time
S_8370,motorcycle,route_4,575.6600638

S_8406,car,route_4,579.6848788

S_8417,car,route_4,581.250142

S_8477,car,route_4,587.1728343

S_8497,car,route_4,590.4944108

S_8562,motorcycle,route_4,595.376166

S_8453,car,route_3,596.4875042

S_8588,car,route_3,597.0053365

S_8607,car,route_3,599.1536834

S_8612,motorcycle,route_3,599.5258253000001

S_8618,car,route_3,599.8946295000001

S_8628,car,route_3,600.9313553000001

S_8633,car,route_3,601.3016211

S_8642,car,route_4,602.2648415

S_8645,car,route_4,602.4115781

S_8651,car,route_3,603.0043557

S_8653,car,route_4,603.4448919

S_8666,car,route_3,605.1484504

S_8668,car,route_3,605.2955669

S_8677,car,route_3,605.8839553

S_8696,car,route_4,608.4749538

S_8718,car,route_4,610.8357153000001

S_8776,car,route_4,614.1742258

S_8801,car,route_4,615.5090405

S_8809,car,route_4,615.806468

S_8822,car,route_4,616.8451613

S_8827,car,route_3,617.4368352

S_8854,car,route_4,619.5919492

S_8866,car,route_4,620.1921511

S_8958,car,route_3,624.929927

S_8967,car,route_3,625.2252485

S_9013,motorcycle,route_3,628.558639

S_9020,motorcycle,route_3,628.9257153

S_9025,motorcycle,route_3,629.3002463

S_9028,car,route_3,629.5204718

S_9030,car,route_3,629.668691

S_9039,car,route_3,630.4886278

S_9046,car,route_4,631.2285016

S_9047,motorcycle,route_4,631.3754736

S_9053,motorcycle,route_4,631.8170345

S_9057,car,route_4,632.1124422

S_9064,motorcycle,route_4,632.6295563

S_9069,car,route_4,633.5889991

S_9072,car,route_4,634.0300618

S_9073,car,route_3,634.0300755000001

S_9080,car,route_3,634.5478411

S_9089,car,route_3,635.4363925

S_9101,motorcycle,route_4,636.3216412

S_9108,car,route_4,636.9115194

S_9190,car,route_4,641.4162516

S_9193,car,route_4,641.7102798

S_9197,car,route_4,641.9353624

S_9199,car,route_4,642.1561643

S_9204,car,route_4,642.5247701

S_9207,car,route_4,642.6718459

S_9212,car,route_4,643.0400508

S_9244,car,route_4,645.7775703

S_9286,motorcycle,route_4,650.5967306

S_9330,car,route_4,654.680113

S_9407,car,route_4,660.0966822

S_9458,car,route_4,661.1312907

S_9460,car,route_4,661.3535066000001

S_9461,car,route_4,661.4274359

S_9466,car,route_4,661.5745308

S_9474,car,route_4,662.0152739

S_9531,car,route_5,664.7357599000001

S_9548,car,route_5,665.5438332

S_9553,car,route_4,667.2494657

S_9583,car,route_3,668.2329096

S_9213,car,route_3,668.3115094

S_8699,car,route_5,668.8659767

S_9625,car,route_4,669.8222189

S_9632,car,route_4,670.1406843

S_9651,car,route_4,670.8485433

S_9681,car,route_3,672.4216772

S_9686,car,route_4,672.8934818

S_9691,car,route_3,673.0495809

S_9694,car,route_3,673.2046468

S_9258,car,route_3,673.5190714

S_9699,car,route_3,673.5190889

S_9707,car,route_3,673.7608299

S_9711,car,route_4,673.9191474

S_9718,car,route_4,674.1561918

S_9734,car,route_3,674.717668

S_9779,car,route_4,676.8219823000001

S_9792,truck,route_4,677.1346439

S_9826,car,route_4,678.7668375000001

S_9724,truck,route_3,678.9903455

S_9828,truck,route_4,678.9903744000001

S_9836,car,route_4,679.3643712

S_9810,car,route_5,679.4390616000001

S_9843,truck,route_4,679.7389919

S_9850,car,route_5,680.1892154

S_9852,car,route_5,680.3379232

S_9857,car,route_5,680.4874322000001

S_9882,car,route_5,681.1646346

S_9908,car,route_4,681.9103918

S_10022,car,route_5,685.8909631

S_9946,car,route_3,686.1189161

S_10124,car,route_5,689.8702058

S_10110,car,route_3,690.6159723000001

S_10272,motorcycle,route_4,690.8436279

S_10334,motorcycle,route_3,692.1237842

S_10374,car,route_4,693.4741092

S_10384,motorcycle,route_5,693.7712897

S_10391,motorcycle,route_5,693.9940158

S_10398,motorcycle,route_4,694.1429850000001

S_10399,car,route_5,694.2169884

S_10363,truck,route_3,695.3392499

S_10465,motorcycle,route_4,696.4594673

S_10491,motorcycle,route_4,697.357555

S_10498,motorcycle,route_4,697.5082702

S_10329,car,route_5,697.9574627000001

S_10512,car,route_4,698.0333334000001

S_10524,car,route_4,698.4054973

S_10553,car,route_3,699.3015732

S_10561,car,route_3,699.5279405

S_10571,car,route_3,699.8258697

S_10579,car,route_3,700.1258805

S_10593,car,route_3,700.7950745

S_10627,car,route_3,701.6955151

S_10527,car,route_5,701.8444115
