S_Name,Class,Direction,Time
S_52617,motorcycle,route_3,13911.4609468
S_52621,motorcycle,route_4,13914.6137778
S_52622,motorcycle,route_4,13914.7658145
S_52735,motorcycle,route_3,13936.5223572
S_52739,motorcycle,route_3,13937.1635438
S_52743,motorcycle,route_3,13937.803945
S_52749,motorcycle,route_3,13939.0087524
S_52755,motorcycle,route_3,13939.1691428
S_52756,motorcycle,route_3,13939.3308275
S_52758,motorcycle,route_3,13939.497325799999
S_52759,motorcycle,route_3,13940.0598553
S_52763,car,route_5,13940.2192624
S_52787,car,route_5,13944.2221242
S_52789,car,route_5,13944.3030526
S_52939,car,route_3,13986.8753321
S_53029,car,route_4,14008.059005
S_53138,motorcycle,route_4,14016.4434615
S_53165,car,route_4,14020.439753999999
S_53178,car,route_4,14020.8350314
S_52999,car,route_5,14048.78425
S_53558,car,route_5,14055.2146852
S_53734,motorcycle,route_4,14055.7989468
S_53741,motorcycle,route_4,14056.0171912
S_53788,car,route_5,14057.1953448
S_53802,car,route_5,14057.6310493
S_53361,car,route_3,14057.9233897
S_53912,car,route_3,14060.8518986
S_53993,motorcycle,route_5,14065.9555666
S_54005,car,route_3,14070.8962704
S_54009,motorcycle,route_5,14071.2610477
S_54019,motorcycle,route_3,14071.8421022
S_54040,motorcycle,route_5,14074.6052882
S_54061,motorcycle,route_3,14078.4545373
S_54057,motorcycle,route_5,14079.2516088
S_54131,motorcycle,route_3,14110.5648868
S_54169,motorcycle,route_3,14117.08563
S_54193,motorcycle,route_4,14122.8225319
S_54212,motorcycle,route_3,14144.1610821
S_54246,motorcycle,route_3,14150.9195198
S_54282,motorcycle,route_3,14162.674034
S_54294,motorcycle,route_3,14164.788332099999
S_54318,motorcycle,route_5,14170.0399884
S_54328,motorcycle,route_5,14170.4053879
S_54267,truck,route_4,14171.6354705
S_54435,motorcycle,route_5,14189.1897255
S_54463,motorcycle,route_5,14189.5524498
S_54431,motorcycle,route_5,14190.2132265
S_54453,motorcycle,route_3,14190.9403388
S_54472,car,route_3,14192.4031041
S_54497,car,route_3,14193.8628477
S_54521,motorcycle,route_4,14196.0736769
S_54576,motorcycle,route_3,14201.7689095
S_54574,motorcycle,route_3,14202.3504671
S_54595,motorcycle,route_3,14202.5699361
S_54598,motorcycle,route_3,14202.7204652
S_54613,motorcycle,route_3,14205.4299661
S_54615,motorcycle,route_3,14205.7220249
S_54628,motorcycle,route_3,14208.1556008
S_54640,motorcycle,route_3,14208.6727176
S_54644,motorcycle,route_3,14209.1205137
S_54621,motorcycle,route_3,14211.8535531
S_54698,motorcycle,route_3,14213.6234453
S_54703,motorcycle,route_3,14214.0622413
S_54705,motorcycle,route_3,14214.2819832
S_54633,car,route_5,14215.8229849
S_54745,car,route_5,14218.1038304
S_54742,motorcycle,route_3,14218.1038584
S_54788,motorcycle,route_3,14220.601526299999
S_54798,motorcycle,route_3,14221.1153737
S_54819,motorcycle,route_5,14223.481989
S_54832,motorcycle,route_3,14223.556171
S_54826,car,route_3,14230.3850105
S_54923,car,route_3,14233.2787366
S_54928,car,route_3,14233.5723574
S_54983,motorcycle,route_3,14239.0293777
S_54985,motorcycle,route_3,14239.174621
S_54777,car,route_3,14243.0796348
S_55018,motorcycle,route_3,14244.1882985
S_55045,motorcycle,route_4,14247.8747441
S_55053,car,route_3,14251.1957802
S_55020,car,route_5,14254.0049249
S_55103,motorcycle,route_3,14255.039490699999
S_55138,car,route_5,14257.467891
S_55148,car,route_5,14258.5851042
S_55154,car,route_5,14259.1760448
S_55161,car,route_5,14259.7653422
S_55178,car,route_3,14262.6603775
S_55285,motorcycle,route_5,14272.9498666
S_55685,motorcycle,route_3,14324.6938285
S_55808,motorcycle,route_4,14341.1207537
S_55824,motorcycle,route_4,14344.047589
S_55834,car,route_5,14345.0689302
S_55850,car,route_5,14346.1716742
S_55853,car,route_5,14346.390331999999
S_55857,car,route_5,14346.7607262
S_55875,motorcycle,route_3,14348.0692906
S_55886,motorcycle,route_3,14349.0943306
S_55887,car,route_3,14349.3177543
S_55913,car,route_5,14351.6577139
S_56302,car,route_3,14378.1188989
S_56285,car,route_5,14380.983417899999
S_56494,car,route_5,14384.5147616
S_56505,motorcycle,route_4,14384.7344168
S_56519,motorcycle,route_4,14384.9545786
S_56537,car,route_5,14385.4706668
S_56540,car,route_5,14385.690144
S_56543,car,route_3,14385.6901759
S_56549,car,route_5,14385.9089637
S_55343,car,route_5,14386.7895057
S_56586,motorcycle,route_3,14387.0095295
S_56605,motorcycle,route_4,14387.4515109
S_56033,car,route_3,14389.0730127
S_56687,car,route_5,14389.7369155
S_56710,motorcycle,route_4,14390.4673583
S_56712,car,route_5,14390.46739
S_56716,car,route_3,14390.612403699999
S_56728,car,route_3,14391.053537
S_56563,car,route_5,14392.378757
S_56765,car,route_3,14392.3787814
S_56769,car,route_3,14392.6742167
S_56790,car,route_3,14393.0377317
S_56801,car,route_3,14393.3301733
S_56631,car,route_3,14394.4290167
S_56847,car,route_5,14395.6767172
S_56724,car,route_5,14397.2853801
S_56902,car,route_5,14397.5082749
S_56919,motorcycle,route_3,14398.3123048
S_56929,car,route_5,14398.822236599999
S_56928,motorcycle,route_3,14398.8955533
S_56938,car,route_5,14399.1181866
S_56894,motorcycle,route_3,14401.236479
S_56997,motorcycle,route_3,14401.745938
S_56988,motorcycle,route_5,14403.13252
S_57023,motorcycle,route_3,14404.521086
S_57042,motorcycle,route_5,14404.956543
S_57007,truck,route_3,14405.5464539
S_56982,car,route_5,14407.297599
S_57089,car,route_5,14408.1783139
S_57100,motorcycle,route_3,14408.8310316
S_57101,motorcycle,route_3,14408.9040801
S_57105,motorcycle,route_4,14409.3402449
S_57135,motorcycle,route_5,14415.5786169
S_57152,motorcycle,route_3,14418.4091233
S_57173,motorcycle,route_4,14422.0305708
